NAME	TITLE	SCORE	
ZNF559-ZNF177	ZNF559-ZNF177 readthrough [Source:HGNC Symbol;Acc:HGNC:42964]	-0.5376924	
YBX2	Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]	-0.53796697	
ABCB8	ATP binding cassette subfamily B member 8 [Source:HGNC Symbol;Acc:HGNC:49]	-0.5380473	
LINC01409	long intergenic non-protein coding RNA 1409 [Source:HGNC Symbol;Acc:HGNC:50701]	-0.53838235	
ARMC7	armadillo repeat containing 7 [Source:HGNC Symbol;Acc:HGNC:26168]	-0.53846884	
ZNF586	zinc finger protein 586 [Source:HGNC Symbol;Acc:HGNC:25949]	-0.5385213	
S100A12	S100 calcium binding protein A12 [Source:HGNC Symbol;Acc:HGNC:10489]	-0.53876805	
TRPM3	transient receptor potential cation channel subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:17992]	-0.53889304	
ACVR2B-AS1	ACVR2B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44161]	-0.53889513	
CUL7	cullin 7 [Source:HGNC Symbol;Acc:HGNC:21024]	-0.5389922	
ZNF185	zinc finger protein 185 with LIM domain [Source:HGNC Symbol;Acc:HGNC:12976]	-0.53916335	
H1FX-AS1	H1FX antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27953]	-0.5393277	
GNAZ	G protein subunit alpha z [Source:HGNC Symbol;Acc:HGNC:4395]	-0.53937	
RNF215	ring finger protein 215 [Source:HGNC Symbol;Acc:HGNC:33434]	-0.5396029	
EP300	E1A binding protein p300 [Source:HGNC Symbol;Acc:HGNC:3373]	-0.54000556	
PHF24	PHD finger protein 24 [Source:HGNC Symbol;Acc:HGNC:29180]	-0.54001087	
F8	coagulation factor VIII [Source:HGNC Symbol;Acc:HGNC:3546]	-0.5401812	
UBN2	ubinuclein 2 [Source:HGNC Symbol;Acc:HGNC:21931]	-0.5403707	
SNX18P13	sorting nexin 18 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:39621]	-0.5405401	
CBR4	carbonyl reductase 4 [Source:HGNC Symbol;Acc:HGNC:25891]	-0.5406648	
TMEM94	transmembrane protein 94 [Source:HGNC Symbol;Acc:HGNC:28983]	-0.5408633	
PAIP1P1	poly(A) binding protein interacting protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18240]	-0.5410016	
NUAK2	NUAK family kinase 2 [Source:HGNC Symbol;Acc:HGNC:29558]	-0.5410712	
PLAGL1	PLAG1 like zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:9046]	-0.54116255	
CYGB	cytoglobin [Source:HGNC Symbol;Acc:HGNC:16505]	-0.54155314	
RAB33B	"RAB33B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16075]"	-0.54156435	
CDHR3	cadherin related family member 3 [Source:HGNC Symbol;Acc:HGNC:26308]	-0.54165995	
PON2	paraoxonase 2 [Source:HGNC Symbol;Acc:HGNC:9205]	-0.54180074	
PSMG3-AS1	PSMG3 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:22230]	-0.5418358	
STEAP1B	STEAP family member 1B [Source:HGNC Symbol;Acc:HGNC:41907]	-0.54185456	
ADGRE4P	"adhesion G protein-coupled receptor E4, pseudogene [Source:HGNC Symbol;Acc:HGNC:19240]"	-0.5421942	
HOXB4	homeobox B4 [Source:HGNC Symbol;Acc:HGNC:5115]	-0.5425855	
AKR1C2	aldo-keto reductase family 1 member C2 [Source:HGNC Symbol;Acc:HGNC:385]	-0.5428135	
AC021066.1	keratin 86 [Source:NCBI gene;Acc:3892]	-0.54283416	
GALNT3	polypeptide N-acetylgalactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:4125]	-0.5428624	
CXCR1	C-X-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:6026]	-0.5429064	
CLEC2B	C-type lectin domain family 2 member B [Source:HGNC Symbol;Acc:HGNC:2053]	-0.5429157	
FBXL12	F-box and leucine rich repeat protein 12 [Source:HGNC Symbol;Acc:HGNC:13611]	-0.54291636	
FAM227A	family with sequence similarity 227 member A [Source:HGNC Symbol;Acc:HGNC:44197]	-0.5429191	
SLC38A2	solute carrier family 38 member 2 [Source:HGNC Symbol;Acc:HGNC:13448]	-0.5429413	
ARHGEF25	Rho guanine nucleotide exchange factor 25 [Source:HGNC Symbol;Acc:HGNC:30275]	-0.5431052	
MGAT1	"alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7044]"	-0.5431747	
SPATA22	spermatogenesis associated 22 [Source:HGNC Symbol;Acc:HGNC:30705]	-0.5433513	
PCDHGB2	"protocadherin gamma subfamily B, 2 [Source:HGNC Symbol;Acc:HGNC:8709]"	-0.5433865	
PAOX	polyamine oxidase [Source:HGNC Symbol;Acc:HGNC:20837]	-0.5435104	
DND1	DND microRNA-mediated repression inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:23799]	-0.54376245	
GSTM1	glutathione S-transferase mu 1 [Source:HGNC Symbol;Acc:HGNC:4632]	-0.5438351	
COPDA1	chronic obstructive pulmonary disease associated lncRNA 1 [Source:HGNC Symbol;Acc:HGNC:53171]	-0.5438709	
FLG-AS1	FLG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27913]	-0.5439418	
RALGAPA1	Ral GTPase activating protein catalytic alpha subunit 1 [Source:HGNC Symbol;Acc:HGNC:17770]	-0.5440917	
MOK	MOK protein kinase [Source:HGNC Symbol;Acc:HGNC:9833]	-0.54443264	
SPATA6L	spermatogenesis associated 6 like [Source:HGNC Symbol;Acc:HGNC:25472]	-0.54446775	
ZNF251	zinc finger protein 251 [Source:HGNC Symbol;Acc:HGNC:13045]	-0.5448871	
THAP9-AS1	THAP9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44172]	-0.5449257	
PDE1C	phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]	-0.54519945	
POFUT2	protein O-fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:14683]	-0.54530567	
ARFIP1	ADP ribosylation factor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21496]	-0.5453594	
CLEC12A-AS1	CLEC12A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53407]	-0.5455012	
CROCCP2	CROCC pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28170]	-0.5455349	
CXXC5	CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]	-0.5455589	
OGFRL1	opioid growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21378]	-0.5459588	
COMMD3	COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332]	-0.54604816	
ZBTB20-AS1	ZBTB20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40640]	-0.5461047	
DVL3	dishevelled segment polarity protein 3 [Source:HGNC Symbol;Acc:HGNC:3087]	-0.5462133	
HNRNPA1P16	heterogeneous nuclear ribonucleoprotein A1 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:39134]	-0.54637975	
STXBP5-AS1	STXBP5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44183]	-0.546393	
OGG1	8-oxoguanine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:8125]	-0.546633	
DIP2C	disco interacting protein 2 homolog C [Source:HGNC Symbol;Acc:HGNC:29150]	-0.5467103	
TMEM62	transmembrane protein 62 [Source:HGNC Symbol;Acc:HGNC:26269]	-0.5467425	
HERC2P9	hect domain and RLD 2 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:30495]	-0.5468038	
HDGFL3	HDGF like 3 [Source:HGNC Symbol;Acc:HGNC:24937]	-0.5469781	
NR5A2	nuclear receptor subfamily 5 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7984]	-0.546983	
MOXD1	monooxygenase DBH like 1 [Source:HGNC Symbol;Acc:HGNC:21063]	-0.54704225	
H4C14	H4 clustered histone 14 [Source:HGNC Symbol;Acc:HGNC:4794]	-0.5471754	
ITSN2	intersectin 2 [Source:HGNC Symbol;Acc:HGNC:6184]	-0.5472096	
HIP1	huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:4913]	-0.5472436	
HBA2	hemoglobin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:4824]	-0.547258	
SNX29P2	sorting nexin 29 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31914]	-0.54727256	
MADD	MAP kinase activating death domain [Source:HGNC Symbol;Acc:HGNC:6766]	-0.5474552	
TRGV4	T cell receptor gamma variable 4 [Source:HGNC Symbol;Acc:HGNC:12289]	-0.54749066	
ZNF133	zinc finger protein 133 [Source:HGNC Symbol;Acc:HGNC:12917]	-0.54753524	
TMEM234	transmembrane protein 234 [Source:HGNC Symbol;Acc:HGNC:28837]	-0.5479432	
SLC47A1	solute carrier family 47 member 1 [Source:HGNC Symbol;Acc:HGNC:25588]	-0.5483041	
PMS2CL	PMS2 C-terminal like pseudogene [Source:HGNC Symbol;Acc:HGNC:30061]	-0.5483752	
LGR6	leucine rich repeat containing G protein-coupled receptor 6 [Source:HGNC Symbol;Acc:HGNC:19719]	-0.54842365	
TMLHE	"trimethyllysine hydroxylase, epsilon [Source:HGNC Symbol;Acc:HGNC:18308]"	-0.54842985	
OBI1-AS1	OBI1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42700]	-0.54854894	
ABCD2	ATP binding cassette subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:66]	-0.5485648	
SERPINB9P1	serpin family B member 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28590]	-0.54869705	
AVIL	advillin [Source:HGNC Symbol;Acc:HGNC:14188]	-0.54873574	
RICTOR	RPTOR independent companion of MTOR complex 2 [Source:HGNC Symbol;Acc:HGNC:28611]	-0.5488083	
WDR72	WD repeat domain 72 [Source:HGNC Symbol;Acc:HGNC:26790]	-0.5488848	
TMCC1	transmembrane and coiled-coil domain family 1 [Source:HGNC Symbol;Acc:HGNC:29116]	-0.54898596	
MIR3936HG	MIR3936 host gene [Source:HGNC Symbol;Acc:HGNC:40538]	-0.54914314	
ZBTB8B	zinc finger and BTB domain containing 8B [Source:HGNC Symbol;Acc:HGNC:37057]	-0.5492364	
MED13	mediator complex subunit 13 [Source:HGNC Symbol;Acc:HGNC:22474]	-0.54930764	
FAM131A	family with sequence similarity 131 member A [Source:HGNC Symbol;Acc:HGNC:28308]	-0.5494022	
WDR54	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]	-0.5498602	
APBA1	amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]	-0.55005854	
SCGB1B2P	"secretoglobin family 1B member 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:20741]"	-0.55026037	
CCDC186	coiled-coil domain containing 186 [Source:HGNC Symbol;Acc:HGNC:24349]	-0.55036604	
TMEM79	transmembrane protein 79 [Source:HGNC Symbol;Acc:HGNC:28196]	-0.5505567	
SSBP3-AS1	SSBP3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32328]	-0.55068403	
SPATA13	spermatogenesis associated 13 [Source:HGNC Symbol;Acc:HGNC:23222]	-0.5507832	
FGFBP3	fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]	-0.5508492	
GPR179	G protein-coupled receptor 179 [Source:HGNC Symbol;Acc:HGNC:31371]	-0.5509989	
SYT5	synaptotagmin 5 [Source:HGNC Symbol;Acc:HGNC:11513]	-0.5510597	
MMP25-AS1	MMP25 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51372]	-0.5512216	
TSC22D3	TSC22 domain family member 3 [Source:HGNC Symbol;Acc:HGNC:3051]	-0.5512762	
DNAH2	dynein axonemal heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:2948]	-0.5516364	
ZNF875	zinc finger protein 875 [Source:HGNC Symbol;Acc:HGNC:4928]	-0.5516702	
RANBP9	RAN binding protein 9 [Source:HGNC Symbol;Acc:HGNC:13727]	-0.5516907	
STAT4	signal transducer and activator of transcription 4 [Source:HGNC Symbol;Acc:HGNC:11365]	-0.5517927	
ITFG1	integrin alpha FG-GAP repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:30697]	-0.55200154	
ZNF431	zinc finger protein 431 [Source:HGNC Symbol;Acc:HGNC:20809]	-0.5523056	
ZNF345	zinc finger protein 345 [Source:HGNC Symbol;Acc:HGNC:16367]	-0.5523482	
ADAP1	ArfGAP with dual PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16486]	-0.5524438	
PAXIP1-AS1	PAXIP1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:27328]	-0.5525019	
TUBA1A	tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]	-0.55255485	
LMTK3	lemur tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:19295]	-0.552606	
ZKSCAN8	zinc finger with KRAB and SCAN domains 8 [Source:HGNC Symbol;Acc:HGNC:12983]	-0.55262774	
KIAA1671	KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345]	-0.5527532	
ATP1B1	ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]	-0.55303663	
TMEM236	transmembrane protein 236 [Source:HGNC Symbol;Acc:HGNC:23473]	-0.5532981	
SIRT7	sirtuin 7 [Source:HGNC Symbol;Acc:HGNC:14935]	-0.553318	
CALB1	calbindin 1 [Source:HGNC Symbol;Acc:HGNC:1434]	-0.5533426	
GPR162	G protein-coupled receptor 162 [Source:HGNC Symbol;Acc:HGNC:16693]	-0.5536302	
PIK3IP1-AS1	PIK3IP1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:41072]	-0.5538718	
TMEM43	transmembrane protein 43 [Source:HGNC Symbol;Acc:HGNC:28472]	-0.5538956	
TXNDC16	thioredoxin domain containing 16 [Source:HGNC Symbol;Acc:HGNC:19965]	-0.55394495	
ZNF740	zinc finger protein 740 [Source:HGNC Symbol;Acc:HGNC:27465]	-0.55401707	
ABHD14A-ACY1	ABHD14A-ACY1 readthrough [Source:HGNC Symbol;Acc:HGNC:38856]	-0.5540505	
RNF169	ring finger protein 169 [Source:HGNC Symbol;Acc:HGNC:26961]	-0.55429465	
RN7SL23P	"RNA, 7SL, cytoplasmic 23, pseudogene [Source:HGNC Symbol;Acc:HGNC:46039]"	-0.55434006	
SORL1	sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]	-0.55470204	
ABCG8	ATP binding cassette subfamily G member 8 [Source:HGNC Symbol;Acc:HGNC:13887]	-0.55486655	
RNFT1	"ring finger protein, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:30206]"	-0.55492175	
NIFKP4	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:44952]	-0.55507004	
SBSPON	somatomedin B and thrombospondin type 1 domain containing [Source:HGNC Symbol;Acc:HGNC:30362]	-0.5551864	
GOLGA6L4	golgin A6 family like 4 [Source:HGNC Symbol;Acc:HGNC:27256]	-0.55521804	
GUSBP3	GUSB pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37301]	-0.5553825	
PPP2R5A	protein phosphatase 2 regulatory subunit B'alpha [Source:HGNC Symbol;Acc:HGNC:9309]	-0.5555941	
CLASP1	cytoplasmic linker associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17088]	-0.55560154	
KIR2DL1	"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]"	-0.55577934	
PHOSPHO1	phosphoethanolamine/phosphocholine phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:16815]	-0.55591035	
LINC01978	long intergenic non-protein coding RNA 1978 [Source:HGNC Symbol;Acc:HGNC:52806]	-0.55593807	
NPIPP1	nuclear pore complex interacting protein pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35407]	-0.5559916	
WDR44	WD repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:30512]	-0.55599636	
SNURF	SNRPN upstream reading frame [Source:HGNC Symbol;Acc:HGNC:11171]	-0.5560213	
SCAMP1	secretory carrier membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10563]	-0.5562587	
LY9	lymphocyte antigen 9 [Source:HGNC Symbol;Acc:HGNC:6730]	-0.5562695	
SNX14	sorting nexin 14 [Source:HGNC Symbol;Acc:HGNC:14977]	-0.55633664	
SLX4	SLX4 structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:23845]	-0.5563417	
RCBTB2	RCC1 and BTB domain containing protein 2 [Source:HGNC Symbol;Acc:HGNC:1914]	-0.5564534	
AC078785.1	uncharacterized LOC107986114 [Source:NCBI gene;Acc:107986114]	-0.55646783	
GZMA	granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]	-0.5566238	
TRAK2	trafficking kinesin protein 2 [Source:HGNC Symbol;Acc:HGNC:13206]	-0.55679476	
LINC00683	long intergenic non-protein coding RNA 683 [Source:HGNC Symbol;Acc:HGNC:44467]	-0.5570145	
ABCC9	ATP binding cassette subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:60]	-0.5570189	
ZDHHC1	zinc finger DHHC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:17916]	-0.55718464	
HNRNPA1P70	heterogeneous nuclear ribonucleoprotein A1 pseudogene 70 [Source:HGNC Symbol;Acc:HGNC:48800]	-0.55728334	
S1PR2	sphingosine-1-phosphate receptor 2 [Source:HGNC Symbol;Acc:HGNC:3169]	-0.557461	
ARHGEF7	Rho guanine nucleotide exchange factor 7 [Source:HGNC Symbol;Acc:HGNC:15607]	-0.5574838	
SMIM14	small integral membrane protein 14 [Source:HGNC Symbol;Acc:HGNC:27321]	-0.55756533	
F2R	coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]	-0.5575656	
CCSER2	coiled-coil serine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:29197]	-0.55758727	
AC093012.1	interleukin 1 receptor associated kinase 4 [Source:NCBI gene;Acc:51135]	-0.5577991	
CPT1C	carnitine palmitoyltransferase 1C [Source:HGNC Symbol;Acc:HGNC:18540]	-0.5580239	
CCDC130	coiled-coil domain containing 130 [Source:HGNC Symbol;Acc:HGNC:28118]	-0.558123	
SIPA1L3	signal induced proliferation associated 1 like 3 [Source:HGNC Symbol;Acc:HGNC:23801]	-0.5582823	
EFNA1	ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]	-0.55837905	
CDKN1C	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]	-0.5583886	
AGTPBP1	ATP/GTP binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17258]	-0.5583949	
CD84	CD84 molecule [Source:HGNC Symbol;Acc:HGNC:1704]	-0.5584828	
INPP5D	inositol polyphosphate-5-phosphatase D [Source:HGNC Symbol;Acc:HGNC:6079]	-0.5585506	
KIR2DP1	"killer cell immunoglobulin like receptor, two Ig domains pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16344]"	-0.5586677	
FOXD4	forkhead box D4 [Source:HGNC Symbol;Acc:HGNC:3805]	-0.55877143	
NINJ2	ninjurin 2 [Source:HGNC Symbol;Acc:HGNC:7825]	-0.55879265	
GLG1	golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]	-0.5588517	
CRACD	capping protein inhibiting regulator of actin dynamics [Source:HGNC Symbol;Acc:HGNC:29219]	-0.5588643	
ATAT1	alpha tubulin acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:21186]	-0.5588943	
IKZF3	IKAROS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13178]	-0.5588986	
LINC00487	long intergenic non-protein coding RNA 487 [Source:HGNC Symbol;Acc:HGNC:42947]	-0.5589688	
CAT	catalase [Source:HGNC Symbol;Acc:HGNC:1516]	-0.55904573	
SIGLEC17P	"sialic acid binding Ig like lectin 17, pseudogene [Source:HGNC Symbol;Acc:HGNC:15604]"	-0.5591827	
MYEOV	myeloma overexpressed [Source:HGNC Symbol;Acc:HGNC:7563]	-0.55930996	
ERBIN	erbb2 interacting protein [Source:HGNC Symbol;Acc:HGNC:15842]	-0.55934274	
CXCR4	C-X-C motif chemokine receptor 4 [Source:HGNC Symbol;Acc:HGNC:2561]	-0.5593831	
LINC01492	long intergenic non-protein coding RNA 1492 [Source:HGNC Symbol;Acc:HGNC:51149]	-0.55942625	
RPL24P8	ribosomal protein L24 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:36409]	-0.55943763	
LINC00410	long intergenic non-protein coding RNA 410 [Source:HGNC Symbol;Acc:HGNC:42742]	-0.5597742	
HEY2	hes related family bHLH transcription factor with YRPW motif 2 [Source:HGNC Symbol;Acc:HGNC:4881]	-0.55982983	
TIGD2	tigger transposable element derived 2 [Source:HGNC Symbol;Acc:HGNC:18333]	-0.5600593	
ZNF350	zinc finger protein 350 [Source:HGNC Symbol;Acc:HGNC:16656]	-0.5600852	
ACTBP2	ACTB pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:135]	-0.56016874	
PIAS3	protein inhibitor of activated STAT 3 [Source:HGNC Symbol;Acc:HGNC:16861]	-0.5603459	
TRAV9-2	T cell receptor alpha variable 9-2 [Source:HGNC Symbol;Acc:HGNC:12154]	-0.560387	
ZFP42	ZFP42 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:30949]	-0.5605452	
SENP7	SUMO specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:30402]	-0.5606126	
BCL2L2	BCL2 like 2 [Source:HGNC Symbol;Acc:HGNC:995]	-0.5606475	
CXCR2	C-X-C motif chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:6027]	-0.56069267	
CHKB-CPT1B	CHKB-CPT1B readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:41998]	-0.5607436	
ZNRD1ASP	"zinc ribbon domain containing 1 antisense, pseudogene [Source:HGNC Symbol;Acc:HGNC:13924]"	-0.5607627	
RRNAD1	ribosomal RNA adenine dimethylase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24273]	-0.56080705	
MPV17L	MPV17 mitochondrial inner membrane protein like [Source:HGNC Symbol;Acc:HGNC:26827]	-0.56100667	
CEP350	centrosomal protein 350 [Source:HGNC Symbol;Acc:HGNC:24238]	-0.5611383	
ST3GAL5-AS1	ST3GAL5 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:51129]	-0.5614267	
BCL9L	BCL9 like [Source:HGNC Symbol;Acc:HGNC:23688]	-0.56143457	
TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein [Source:HGNC Symbol;Acc:HGNC:16181]	-0.5616617	
CNN1	calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]	-0.56168175	
DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A [Source:HGNC Symbol;Acc:HGNC:3091]	-0.5616958	
PAFAH2	platelet activating factor acetylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:8579]	-0.56174564	
MTCO1P25	MT-CO1 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:52090]	-0.5618232	
FBXO3	F-box protein 3 [Source:HGNC Symbol;Acc:HGNC:13582]	-0.56183463	
FAR2P1	fatty acyl-CoA reductase 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49284]	-0.561974	
ZNF865	zinc finger protein 865 [Source:HGNC Symbol;Acc:HGNC:38705]	-0.56205976	
SLC17A3	solute carrier family 17 member 3 [Source:HGNC Symbol;Acc:HGNC:10931]	-0.5621783	
TSPAN14	tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303]	-0.56249034	
TFPI2	tissue factor pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11761]	-0.56250024	
RELA-DT	RELA divergent transcript [Source:HGNC Symbol;Acc:HGNC:54185]	-0.5625735	
OR52K3P	olfactory receptor family 52 subfamily K member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:15224]	-0.56265527	
STK36	serine/threonine kinase 36 [Source:HGNC Symbol;Acc:HGNC:17209]	-0.5628869	
MYT1L	myelin transcription factor 1 like [Source:HGNC Symbol;Acc:HGNC:7623]	-0.5629222	
MAP3K3	mitogen-activated protein kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6855]	-0.56295866	
TENM3-AS1	TENM3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28076]	-0.56301737	
ADIRF-AS1	ADIRF antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45127]	-0.56319815	
MTDHP3	metadherin pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:52359]	-0.5633449	
HOPX	HOP homeobox [Source:HGNC Symbol;Acc:HGNC:24961]	-0.5634631	
CDK3	cyclin dependent kinase 3 [Source:HGNC Symbol;Acc:HGNC:1772]	-0.5635843	
USP3-AS1	USP3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44140]	-0.5635873	
DMPK	DM1 protein kinase [Source:HGNC Symbol;Acc:HGNC:2933]	-0.5637489	
MRC2	mannose receptor C type 2 [Source:HGNC Symbol;Acc:HGNC:16875]	-0.563871	
RBM48	RNA binding motif protein 48 [Source:HGNC Symbol;Acc:HGNC:21785]	-0.5641067	
TTC14	tetratricopeptide repeat domain 14 [Source:HGNC Symbol;Acc:HGNC:24697]	-0.5641904	
IFI16	interferon gamma inducible protein 16 [Source:HGNC Symbol;Acc:HGNC:5395]	-0.5642878	
LINC01841	long intergenic non-protein coding RNA 1841 [Source:HGNC Symbol;Acc:HGNC:52655]	-0.5643496	
KMT5C	lysine methyltransferase 5C [Source:HGNC Symbol;Acc:HGNC:28405]	-0.56436956	
RIMBP3B	RIMS binding protein 3B [Source:HGNC Symbol;Acc:HGNC:33891]	-0.56447065	
RNF103	ring finger protein 103 [Source:HGNC Symbol;Acc:HGNC:12859]	-0.56451017	
AMFR	autocrine motility factor receptor [Source:HGNC Symbol;Acc:HGNC:463]	-0.5646114	
HERC2P2	hect domain and RLD 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:4870]	-0.5650629	
COLGALT2	collagen beta(1-O)galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16790]	-0.56519985	
SPON2	spondin 2 [Source:HGNC Symbol;Acc:HGNC:11253]	-0.56530166	
FAM20C	FAM20C golgi associated secretory pathway kinase [Source:HGNC Symbol;Acc:HGNC:22140]	-0.5656721	
GTF2IP14	general transcription factor IIi pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:51726]	-0.56591547	
LINC01918	long intergenic non-protein coding RNA 1918 [Source:HGNC Symbol;Acc:HGNC:52737]	-0.56593144	
NCAN	neurocan [Source:HGNC Symbol;Acc:HGNC:2465]	-0.5664265	
LPAR5	lysophosphatidic acid receptor 5 [Source:HGNC Symbol;Acc:HGNC:13307]	-0.5666474	
GBA	glucosylceramidase beta [Source:HGNC Symbol;Acc:HGNC:4177]	-0.56674075	
LINC01441	long intergenic non-protein coding RNA 1441 [Source:HGNC Symbol;Acc:HGNC:50763]	-0.5668238	
GRAMD1C	GRAM domain containing 1C [Source:HGNC Symbol;Acc:HGNC:25252]	-0.567163	
MDK	midkine [Source:HGNC Symbol;Acc:HGNC:6972]	-0.56723994	
DCBLD2	"discoidin, CUB and LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24627]"	-0.56728953	
MORN3	MORN repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:29807]	-0.5673133	
