NAME	TITLE	SCORE	
NCAPG	non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]	-0.58832425	
RPL39	ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:10350]	-0.58834785	
UBE2E1	ubiquitin conjugating enzyme E2 E1 [Source:HGNC Symbol;Acc:HGNC:12477]	-0.58837086	
NOP2	NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]	-0.5884011	
NDUFB9	NADH:ubiquinone oxidoreductase subunit B9 [Source:HGNC Symbol;Acc:HGNC:7704]	-0.5884145	
TGFB1I1	transforming growth factor beta 1 induced transcript 1 [Source:HGNC Symbol;Acc:HGNC:11767]	-0.58844304	
LAMTOR2	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 [Source:HGNC Symbol;Acc:HGNC:29796]"	-0.5885671	
ZNF629	zinc finger protein 629 [Source:NCBI gene;Acc:23361]	-0.5886241	
CIB2	calcium and integrin binding family member 2 [Source:HGNC Symbol;Acc:HGNC:24579]	-0.58867514	
TRAV12-2	T cell receptor alpha variable 12-2 [Source:HGNC Symbol;Acc:HGNC:12106]	-0.58890265	
HSPA9	heat shock protein family A (Hsp70) member 9 [Source:HGNC Symbol;Acc:HGNC:5244]	-0.58896357	
ANP32B	acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677]	-0.5891793	
RPLP2	ribosomal protein lateral stalk subunit P2 [Source:HGNC Symbol;Acc:HGNC:10377]	-0.5894073	
RRM2B	ribonucleotide reductase regulatory TP53 inducible subunit M2B [Source:HGNC Symbol;Acc:HGNC:17296]	-0.5894499	
SF3B3	splicing factor 3b subunit 3 [Source:HGNC Symbol;Acc:HGNC:10770]	-0.58945173	
LSM2	"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:13940]"	-0.58956283	
BRD3OS	BRD3 opposite strand [Source:HGNC Symbol;Acc:HGNC:24742]	-0.5896564	
ACTL6A	actin like 6A [Source:HGNC Symbol;Acc:HGNC:24124]	-0.5896775	
SIVA1	SIVA1 apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:17712]	-0.5896891	
CARNMT1	carnosine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23435]	-0.58986956	
PABPC1	poly(A) binding protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:8554]	-0.58996874	
SERINC2	serine incorporator 2 [Source:HGNC Symbol;Acc:HGNC:23231]	-0.59009594	
P4HA2	prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547]	-0.5901644	
POFUT1	protein O-fucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:14988]	-0.5905413	
KDM1A	lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]	-0.59057033	
SLC36A4	solute carrier family 36 member 4 [Source:HGNC Symbol;Acc:HGNC:19660]	-0.59061426	
LINC02006	long intergenic non-protein coding RNA 2006 [Source:HGNC Symbol;Acc:HGNC:52842]	-0.59097064	
IMP4	IMP U3 small nucleolar ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:30856]	-0.59097403	
CLTB	clathrin light chain B [Source:HGNC Symbol;Acc:HGNC:2091]	-0.5910959	
TMSB15B	thymosin beta 15B [Source:HGNC Symbol;Acc:HGNC:28612]	-0.5912126	
INHBA	inhibin subunit beta A [Source:HGNC Symbol;Acc:HGNC:6066]	-0.59127903	
TYW3	tRNA-yW synthesizing protein 3 homolog [Source:HGNC Symbol;Acc:HGNC:24757]	-0.5917735	
GNA12	G protein subunit alpha 12 [Source:HGNC Symbol;Acc:HGNC:4380]	-0.59200484	
EXOSC2	exosome component 2 [Source:HGNC Symbol;Acc:HGNC:17097]	-0.5920503	
TRIP13	thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]	-0.5926006	
CR1	complement C3b/C4b receptor 1 (Knops blood group) [Source:HGNC Symbol;Acc:HGNC:2334]	-0.5928199	
RAB19	"RAB19, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:19982]"	-0.5930814	
ANP32BP1	acidic nuclear phosphoprotein 32 family member B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:24267]	-0.59315974	
CBX2	chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]	-0.5931741	
EYA2	EYA transcriptional coactivator and phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3520]	-0.5932187	
IL22	interleukin 22 [Source:HGNC Symbol;Acc:HGNC:14900]	-0.5934622	
TSPYL5	TSPY like 5 [Source:HGNC Symbol;Acc:HGNC:29367]	-0.5935091	
SERPINE1	serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]	-0.593682	
CCNJ	cyclin J [Source:HGNC Symbol;Acc:HGNC:23434]	-0.5937926	
RPS17	ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:10397]	-0.5939024	
AXL	AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:905]	-0.5940475	
NUTF2	nuclear transport factor 2 [Source:HGNC Symbol;Acc:HGNC:13722]	-0.5941807	
FAM207A	family with sequence similarity 207 member A [Source:HGNC Symbol;Acc:HGNC:15811]	-0.59423214	
MTA1	metastasis associated 1 [Source:HGNC Symbol;Acc:HGNC:7410]	-0.5943605	
AC106820.5	novel transcript	-0.59444946	
HMOX2	heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]	-0.5945071	
MVK	mevalonate kinase [Source:HGNC Symbol;Acc:HGNC:7530]	-0.59456474	
FCGR2B	Fc fragment of IgG receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	-0.59461075	
POGK	pogo transposable element derived with KRAB domain [Source:HGNC Symbol;Acc:HGNC:18800]	-0.5946541	
GATAD2A	GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]	-0.5947237	
HMGA1	high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:HGNC:5010]	-0.5950111	
ESRP2	epithelial splicing regulatory protein 2 [Source:HGNC Symbol;Acc:HGNC:26152]	-0.59501755	
BAG5	BCL2 associated athanogene 5 [Source:HGNC Symbol;Acc:HGNC:941]	-0.59502834	
PRPF4	pre-mRNA processing factor 4 [Source:HGNC Symbol;Acc:HGNC:17349]	-0.595124	
SIK1B	salt inducible kinase 1B (putative) [Source:HGNC Symbol;Acc:HGNC:52389]	-0.595305	
GPR84	G protein-coupled receptor 84 [Source:HGNC Symbol;Acc:HGNC:4535]	-0.59540904	
PGM5P4-AS1	PGM5P4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51195]	-0.59577847	
TPM3P9	tropomyosin 3 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:44142]	-0.5959626	
SLC25A3	solute carrier family 25 member 3 [Source:HGNC Symbol;Acc:HGNC:10989]	-0.59601086	
STK38L	serine/threonine kinase 38 like [Source:HGNC Symbol;Acc:HGNC:17848]	-0.5960897	
MED28	mediator complex subunit 28 [Source:HGNC Symbol;Acc:HGNC:24628]	-0.5961173	
RASSF2	Ras association domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883]	-0.5961432	
HAUS5	HAUS augmin like complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29130]	-0.59634894	
NELFE	negative elongation factor complex member E [Source:HGNC Symbol;Acc:HGNC:13974]	-0.5966486	
BPNT1	"3'(2'), 5'-bisphosphate nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:1096]"	-0.59674853	
ZNF593	zinc finger protein 593 [Source:HGNC Symbol;Acc:HGNC:30943]	-0.596751	
ARHGAP32	Rho GTPase activating protein 32 [Source:HGNC Symbol;Acc:HGNC:17399]	-0.596835	
PHLDB3	pleckstrin homology like domain family B member 3 [Source:HGNC Symbol;Acc:HGNC:30499]	-0.5969234	
KPNA6	karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]	-0.5971562	
HSPA8	heat shock protein family A (Hsp70) member 8 [Source:HGNC Symbol;Acc:HGNC:5241]	-0.5972385	
GRB2	growth factor receptor bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]	-0.5972952	
AGO2	argonaute RISC catalytic component 2 [Source:HGNC Symbol;Acc:HGNC:3263]	-0.59731865	
PDE12	phosphodiesterase 12 [Source:HGNC Symbol;Acc:HGNC:25386]	-0.59739995	
ZSCAN18	zinc finger and SCAN domain containing 18 [Source:HGNC Symbol;Acc:HGNC:21037]	-0.5974126	
NBL1	"NBL1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]"	-0.59754854	
KRT1	keratin 1 [Source:HGNC Symbol;Acc:HGNC:6412]	-0.5976152	
AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]	-0.59781116	
ATG5	autophagy related 5 [Source:HGNC Symbol;Acc:HGNC:589]	-0.5980995	
MMADHC	metabolism of cobalamin associated D [Source:HGNC Symbol;Acc:HGNC:25221]	-0.5981065	
ITGA6	integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]	-0.59823704	
BATF	basic leucine zipper ATF-like transcription factor [Source:HGNC Symbol;Acc:HGNC:958]	-0.5982713	
CIAO2B	cytosolic iron-sulfur assembly component 2B [Source:HGNC Symbol;Acc:HGNC:24261]	-0.5983371	
TRAPPC4	trafficking protein particle complex 4 [Source:HGNC Symbol;Acc:HGNC:19943]	-0.5983921	
CSPP1	centrosome and spindle pole associated protein 1 [Source:HGNC Symbol;Acc:HGNC:26193]	-0.59852624	
MARCHF1	membrane associated ring-CH-type finger 1 [Source:HGNC Symbol;Acc:HGNC:26077]	-0.59853965	
TMEM161A	transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]	-0.59862334	
ATP6V1A	ATPase H+ transporting V1 subunit A [Source:HGNC Symbol;Acc:HGNC:851]	-0.59869736	
HNRNPA1	heterogeneous nuclear ribonucleoprotein A1 [Source:HGNC Symbol;Acc:HGNC:5031]	-0.59889376	
CDK2AP2	cyclin dependent kinase 2 associated protein 2 [Source:HGNC Symbol;Acc:HGNC:30833]	-0.5989136	
TRBV11-3	T cell receptor beta variable 11-3 [Source:HGNC Symbol;Acc:HGNC:12182]	-0.5992425	
PMEL	premelanosome protein [Source:HGNC Symbol;Acc:HGNC:10880]	-0.5993493	
LINC00458	long intergenic non-protein coding RNA 458 [Source:HGNC Symbol;Acc:HGNC:42807]	-0.5995518	
RPL3P7	ribosomal protein L3 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:36797]	-0.5996621	
LRWD1	leucine rich repeats and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21769]	-0.5997967	
PER2	period circadian regulator 2 [Source:HGNC Symbol;Acc:HGNC:8846]	-0.5998135	
PSMB3	proteasome 20S subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:9540]	-0.59987324	
DBNDD1	dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]	-0.5998914	
IPO4	importin 4 [Source:HGNC Symbol;Acc:HGNC:19426]	-0.59990245	
AP4S1	adaptor related protein complex 4 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:575]	-0.6001377	
RBBP7	"RB binding protein 7, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9890]"	-0.60039675	
RNASEH1	ribonuclease H1 [Source:HGNC Symbol;Acc:HGNC:18466]	-0.60041296	
UQCRFS1	"ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:12587]"	-0.60045815	
TRIT1	tRNA isopentenyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:20286]	-0.60051507	
CENPW	centromere protein W [Source:HGNC Symbol;Acc:HGNC:21488]	-0.60054827	
ZNF726	zinc finger protein 726 [Source:HGNC Symbol;Acc:HGNC:32462]	-0.6006536	
RPA3	replication protein A3 [Source:HGNC Symbol;Acc:HGNC:10291]	-0.60070133	
MYC	"MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]"	-0.60081416	
DNAAF2	dynein axonemal assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:20188]	-0.60085315	
PPP1R14B	protein phosphatase 1 regulatory inhibitor subunit 14B [Source:HGNC Symbol;Acc:HGNC:9057]	-0.60106623	
NCAPH	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]	-0.60120517	
RPL4P6	ribosomal protein L4 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:35611]	-0.6012794	
FAM124A	family with sequence similarity 124 member A [Source:HGNC Symbol;Acc:HGNC:26413]	-0.6014539	
MAP7D2	MAP7 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25899]	-0.6014974	
UBE2S	ubiquitin conjugating enzyme E2 S [Source:HGNC Symbol;Acc:HGNC:17895]	-0.6015163	
ASPHD2	aspartate beta-hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30437]	-0.60166496	
DDN	dendrin [Source:HGNC Symbol;Acc:HGNC:24458]	-0.60167575	
POLR1D	RNA polymerase I and III subunit D [Source:HGNC Symbol;Acc:HGNC:20422]	-0.6016898	
COQ2	"coenzyme Q2, polyprenyltransferase [Source:HGNC Symbol;Acc:HGNC:25223]"	-0.60194767	
TMEM208	transmembrane protein 208 [Source:HGNC Symbol;Acc:HGNC:25015]	-0.60201114	
FOXN2	forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281]	-0.6024029	
C15orf40	chromosome 15 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:28443]	-0.60286254	
TMED10	transmembrane p24 trafficking protein 10 [Source:HGNC Symbol;Acc:HGNC:16998]	-0.6028937	
ENTR1	endosome associated trafficking regulator 1 [Source:HGNC Symbol;Acc:HGNC:10667]	-0.6029688	
RPS13	ribosomal protein S13 [Source:HGNC Symbol;Acc:HGNC:10386]	-0.602975	
EIF2S2	eukaryotic translation initiation factor 2 subunit beta [Source:HGNC Symbol;Acc:HGNC:3266]	-0.6029906	
LINC01772	long intergenic non-protein coding RNA 1772 [Source:HGNC Symbol;Acc:HGNC:52562]	-0.60303736	
PCLAF	PCNA clamp associated factor [Source:HGNC Symbol;Acc:HGNC:28961]	-0.60330904	
SOGA3	SOGA family member 3 [Source:HGNC Symbol;Acc:HGNC:21494]	-0.60332155	
SMC4	structural maintenance of chromosomes 4 [Source:HGNC Symbol;Acc:HGNC:14013]	-0.6034596	
MT3	metallothionein 3 [Source:HGNC Symbol;Acc:HGNC:7408]	-0.6034659	
CAVIN1	caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688]	-0.603529	
DHRS4L1	dehydrogenase/reductase 4 like 1 [Source:HGNC Symbol;Acc:HGNC:19732]	-0.603803	
BOLA2B	bolA family member 2B [Source:HGNC Symbol;Acc:HGNC:32479]	-0.6039769	
EXOSC1	exosome component 1 [Source:HGNC Symbol;Acc:HGNC:17286]	-0.6041446	
CCDC117	coiled-coil domain containing 117 [Source:HGNC Symbol;Acc:HGNC:26599]	-0.6042166	
TOMM6	translocase of outer mitochondrial membrane 6 [Source:HGNC Symbol;Acc:HGNC:34528]	-0.6045561	
DNAJC7	DnaJ heat shock protein family (Hsp40) member C7 [Source:HGNC Symbol;Acc:HGNC:12392]	-0.6045916	
HARS1	histidyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:4816]	-0.6046908	
SECTM1	secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]	-0.6046966	
MRPS25	mitochondrial ribosomal protein S25 [Source:HGNC Symbol;Acc:HGNC:14511]	-0.6047309	
IKBKE	inhibitor of nuclear factor kappa B kinase subunit epsilon [Source:HGNC Symbol;Acc:HGNC:14552]	-0.604738	
SDE2	SDE2 telomere maintenance homolog [Source:HGNC Symbol;Acc:HGNC:26643]	-0.60482645	
GTF2H1	general transcription factor IIH subunit 1 [Source:HGNC Symbol;Acc:HGNC:4655]	-0.6049002	
ZMYND19	zinc finger MYND-type containing 19 [Source:HGNC Symbol;Acc:HGNC:21146]	-0.6049945	
CD248	CD248 molecule [Source:HGNC Symbol;Acc:HGNC:18219]	-0.6049959	
KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229]	-0.6053931	
TNPO2	transportin 2 [Source:HGNC Symbol;Acc:HGNC:19998]	-0.6055113	
F5	coagulation factor V [Source:HGNC Symbol;Acc:HGNC:3542]	-0.60551965	
LINC01963	long intergenic non-protein coding RNA 1963 [Source:HGNC Symbol;Acc:HGNC:25283]	-0.6056596	
MYL6	myosin light chain 6 [Source:HGNC Symbol;Acc:HGNC:7587]	-0.6057758	
CSRP1	cysteine and glycine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:2469]	-0.605841	
MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like [Source:HGNC Symbol;Acc:HGNC:21055]	-0.60636735	
KCNQ2	potassium voltage-gated channel subfamily Q member 2 [Source:HGNC Symbol;Acc:HGNC:6296]	-0.60637677	
MAGT1	magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:28880]	-0.60646677	
POLRMTP1	RNA polymerase mitochondrial pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28865]	-0.6065363	
SRP68	signal recognition particle 68 [Source:HGNC Symbol;Acc:HGNC:11302]	-0.6066922	
CYBB	cytochrome b-245 beta chain [Source:HGNC Symbol;Acc:HGNC:2578]	-0.6070912	
TPM3P6	tropomyosin 3 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:39169]	-0.60725117	
DCTN6	dynactin subunit 6 [Source:HGNC Symbol;Acc:HGNC:16964]	-0.607296	
MRPS5	mitochondrial ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:14498]	-0.60732126	
NRP1	neuropilin 1 [Source:HGNC Symbol;Acc:HGNC:8004]	-0.6073577	
BAG4	BCL2 associated athanogene 4 [Source:HGNC Symbol;Acc:HGNC:940]	-0.6073965	
DTWD2	DTW domain containing 2 [Source:HGNC Symbol;Acc:HGNC:19334]	-0.6074906	
ZFP69B	ZFP69 zinc finger protein B [Source:HGNC Symbol;Acc:HGNC:28053]	-0.6076174	
THOC6	THO complex 6 [Source:HGNC Symbol;Acc:HGNC:28369]	-0.6077788	
DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:18745]	-0.60797143	
LYRM1	LYR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25074]	-0.6082383	
TCL6	T cell leukemia/lymphoma 6 [Source:HGNC Symbol;Acc:HGNC:13463]	-0.60841036	
SPTY2D1	SPT2 chromatin protein domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26818]	-0.6084539	
ATP5F1B	ATP synthase F1 subunit beta [Source:HGNC Symbol;Acc:HGNC:830]	-0.60885024	
ZNF587B	zinc finger protein 587B [Source:HGNC Symbol;Acc:HGNC:37142]	-0.60887986	
HRAS	"HRas proto-oncogene, GTPase [Source:HGNC Symbol;Acc:HGNC:5173]"	-0.6088852	
SLC30A6	solute carrier family 30 member 6 [Source:HGNC Symbol;Acc:HGNC:19305]	-0.60906017	
NRROS	negative regulator of reactive oxygen species [Source:HGNC Symbol;Acc:HGNC:24613]	-0.6091635	
NCS1	neuronal calcium sensor 1 [Source:HGNC Symbol;Acc:HGNC:3953]	-0.60944825	
RAVER2	"ribonucleoprotein, PTB binding 2 [Source:HGNC Symbol;Acc:HGNC:25577]"	-0.60949653	
SARNP	SAP domain containing ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:24432]	-0.6094971	
RBFA	ribosome binding factor A [Source:HGNC Symbol;Acc:HGNC:26120]	-0.6095682	
FARS2	"phenylalanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:21062]"	-0.6097764	
SRSF7	serine and arginine rich splicing factor 7 [Source:HGNC Symbol;Acc:HGNC:10789]	-0.6097777	
ANKRD35	ankyrin repeat domain 35 [Source:HGNC Symbol;Acc:HGNC:26323]	-0.60992056	
GOT2	glutamic-oxaloacetic transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4433]	-0.6100858	
SMG9	SMG9 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:25763]	-0.61013603	
DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:24013]	-0.61034244	
HDGF	heparin binding growth factor [Source:HGNC Symbol;Acc:HGNC:4856]	-0.6105328	
E2F6	E2F transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:3120]	-0.61059314	
SEC13	"SEC13 homolog, nuclear pore and COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10697]"	-0.61081874	
SYNJ2BP-COX16	SYNJ2BP-COX16 readthrough [Source:HGNC Symbol;Acc:HGNC:48350]	-0.6109362	
MMP3	matrix metallopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:7173]	-0.61094636	
EIF3B	eukaryotic translation initiation factor 3 subunit B [Source:HGNC Symbol;Acc:HGNC:3280]	-0.6110971	
GTF2I	general transcription factor IIi [Source:HGNC Symbol;Acc:HGNC:4659]	-0.61111015	
GPS1	G protein pathway suppressor 1 [Source:HGNC Symbol;Acc:HGNC:4549]	-0.61117285	
GORASP2	golgi reassembly stacking protein 2 [Source:HGNC Symbol;Acc:HGNC:17500]	-0.6112026	
PSTK	phosphoseryl-tRNA kinase [Source:HGNC Symbol;Acc:HGNC:28578]	-0.6112164	
CTPS1	CTP synthase 1 [Source:HGNC Symbol;Acc:HGNC:2519]	-0.6112462	
NDUFA9	NADH:ubiquinone oxidoreductase subunit A9 [Source:HGNC Symbol;Acc:HGNC:7693]	-0.6112485	
LINC02244	long intergenic non-protein coding RNA 2244 [Source:HGNC Symbol;Acc:HGNC:53929]	-0.61127	
TIMP1	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]	-0.61137724	
WBP4	WW domain binding protein 4 [Source:HGNC Symbol;Acc:HGNC:12739]	-0.6114507	
LGALS8	galectin 8 [Source:HGNC Symbol;Acc:HGNC:6569]	-0.6115244	
TUFM	"Tu translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12420]"	-0.6117046	
LRRC34	leucine rich repeat containing 34 [Source:HGNC Symbol;Acc:HGNC:28408]	-0.6118078	
AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:325]	-0.6118682	
GET3	"guided entry of tail-anchored proteins factor 3, ATPase [Source:HGNC Symbol;Acc:HGNC:752]"	-0.61228544	
ATP5MG	ATP synthase membrane subunit g [Source:HGNC Symbol;Acc:HGNC:14247]	-0.6122926	
COX7A2	cytochrome c oxidase subunit 7A2 [Source:HGNC Symbol;Acc:HGNC:2288]	-0.612307	
G0S2	G0/G1 switch 2 [Source:HGNC Symbol;Acc:HGNC:30229]	-0.6123409	
MIR155HG	MIR155 host gene [Source:HGNC Symbol;Acc:HGNC:35460]	-0.612404	
ICAM1	intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]	-0.61250055	
DDX39A	DExD-box helicase 39A [Source:HGNC Symbol;Acc:HGNC:17821]	-0.61252755	
RRP9	"ribosomal RNA processing 9, U3 small nucleolar RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16829]"	-0.6127279	
CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6 [Source:HGNC Symbol;Acc:HGNC:28184]	-0.61276734	
RSU1	Ras suppressor protein 1 [Source:HGNC Symbol;Acc:HGNC:10464]	-0.6130038	
OLR1	oxidized low density lipoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:8133]	-0.6130339	
LINC01184	long intergenic non-protein coding RNA 1184 [Source:HGNC Symbol;Acc:HGNC:49565]	-0.6130825	
CNBP	CCHC-type zinc finger nucleic acid binding protein [Source:HGNC Symbol;Acc:HGNC:13164]	-0.6131215	
DLD	dihydrolipoamide dehydrogenase [Source:HGNC Symbol;Acc:HGNC:2898]	-0.61321694	
SOD1	superoxide dismutase 1 [Source:HGNC Symbol;Acc:HGNC:11179]	-0.6132988	
DTD2	D-aminoacyl-tRNA deacylase 2 [Source:HGNC Symbol;Acc:HGNC:20277]	-0.61348414	
PSMG3	proteasome assembly chaperone 3 [Source:HGNC Symbol;Acc:HGNC:22420]	-0.61353445	
COPG1	coatomer protein complex subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:2236]	-0.61358166	
ADAM19	ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:HGNC:197]	-0.61377597	
WDR61	WD repeat domain 61 [Source:HGNC Symbol;Acc:HGNC:30300]	-0.61386305	
APOLD1	apolipoprotein L domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25268]	-0.61391705	
DNAH14	dynein axonemal heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:2945]	-0.6140236	
SLC9B2	solute carrier family 9 member B2 [Source:HGNC Symbol;Acc:HGNC:25143]	-0.61408836	
HILPDA	hypoxia inducible lipid droplet associated [Source:HGNC Symbol;Acc:HGNC:28859]	-0.614092	
MTPAP	mitochondrial poly(A) polymerase [Source:HGNC Symbol;Acc:HGNC:25532]	-0.6141926	
TBRG4	transforming growth factor beta regulator 4 [Source:HGNC Symbol;Acc:HGNC:17443]	-0.6142247	
EXOSC8	exosome component 8 [Source:HGNC Symbol;Acc:HGNC:17035]	-0.6144219	
OSBPL10	oxysterol binding protein like 10 [Source:HGNC Symbol;Acc:HGNC:16395]	-0.6147371	
MRPL44	mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]	-0.6149259	
ODC1	ornithine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:8109]	-0.6150272	
LINC01771	long intergenic non-protein coding RNA 1771 [Source:HGNC Symbol;Acc:HGNC:52561]	-0.61527556	
PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]	-0.615339	
ISY1	ISY1 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:29201]	-0.6153765	
TRAV39	T cell receptor alpha variable 39 [Source:HGNC Symbol;Acc:HGNC:12139]	-0.6154203	
CCNI2	cyclin I family member 2 [Source:HGNC Symbol;Acc:HGNC:33869]	-0.6155505	
LINC02156	long intergenic non-protein coding RNA 2156 [Source:HGNC Symbol;Acc:HGNC:53017]	-0.6155652	
RB1	RB transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:9884]	-0.61566675	
RTCA-AS1	RTCA antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50573]	-0.615667	
ARHGDIA	Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678]	-0.61583763	
MAPKAPK3	MAPK activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6888]	-0.61587447	
MIEF1	mitochondrial elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:25979]	-0.6158817	
POLR3B	RNA polymerase III subunit B [Source:HGNC Symbol;Acc:HGNC:30348]	-0.6159675	
TP53BP2	tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000]	-0.61598605	
DDX31	DEAD-box helicase 31 [Source:HGNC Symbol;Acc:HGNC:16715]	-0.6160369	
RNF170	ring finger protein 170 [Source:HGNC Symbol;Acc:HGNC:25358]	-0.6163703	
TMED3	transmembrane p24 trafficking protein 3 [Source:HGNC Symbol;Acc:HGNC:28889]	-0.6164826	
FUBP1	far upstream element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4004]	-0.61677426	
